PCODE,SUBURB,WEEK,CASES,CUMU_CASES,IR_1000,CumuIR_1000
HS00018,Glen View - 2,42,3,192,0.952851175,32.17044254
HS00018,Glen View - 2,43,1,193,0.531097376,32.70153991
HS00018,Glen View - 2,44,4,197,0.335840988,33.0373809
HS00018,Glen View - 2,45,0,197,0.054671789,33.09205269
HS00019,Glen View - 3,36,566,566,9.458219449,9.458219449
HS00019,Glen View - 3,37,455,1021,10.42669114,19.88491058
HS00019,Glen View - 3,38,251,1272,6.131050593,26.01596118
HS00019,Glen View - 3,39,143,1415,2.913225313,28.92918649
HS00019,Glen View - 3,40,61,1476,1.507379318,30.43656581
HS00019,Glen View - 3,41,34,1510,0.781025553,31.21759136
HS00019,Glen View - 3,42,41,1551,0.952851175,32.17044254
HS00019,Glen View - 3,43,20,1571,0.531097376,32.70153991
HS00019,Glen View - 3,44,12,1583,0.335840988,33.0373809
HS00019,Glen View - 3,45,3,1586,0.054671789,33.09205269
HS00020,Glen View - 4,36,24,24,9.458219449,9.458219449
HS00020,Glen View - 4,37,27,51,10.42669114,19.88491058
HS00020,Glen View - 4,38,24,75,6.131050593,26.01596118
HS00020,Glen View - 4,39,11,86,2.913225313,28.92918649
HS00020,Glen View - 4,40,5,91,1.507379318,30.43656581
HS00020,Glen View - 4,41,2,93,0.781025553,31.21759136
HS00020,Glen View - 4,42,2,95,0.952851175,32.17044254
HS00020,Glen View - 4,43,0,95,0.531097376,32.70153991
HS00020,Glen View - 4,44,1,96,0.335840988,33.0373809
HS00020,Glen View - 4,45,0,96,0.054671789,33.09205269
HS00021,Highfield - Old Highfield,36,0,0,0.092863637,0.092863637
HS00021,Highfield - Old Highfield,37,1,1,0.130009092,0.222872729
HS00021,Highfield - Old Highfield,38,4,5,0.52932273,0.752195459
HS00021,Highfield - Old Highfield,39,1,6,0.213586365,0.965781824
HS00021,Highfield - Old Highfield,40,0,6,0.139295455,1.105077279
HS00021,Highfield - Old Highfield,41,2,8,0.07429091,1.179368188
HS00021,Highfield - Old Highfield,42,1,9,0.055718182,1.23508637
HS00021,Highfield - Old Highfield,43,0,9,0.009286364,1.244372734
HS00021,Highfield - Old Highfield,44,0,9,0.009286364,1.253659098
HS00021,Highfield - Old Highfield,45,0,9,0,1.253659098
HS00022,Highfield - Western Triangle,36,3,3,0.092863637,0.092863637
HS00022,Highfield - Western Triangle,37,3,6,0.130009092,0.222872729
HS00022,Highfield - Western Triangle,38,14,20,0.52932273,0.752195459
HS00022,Highfield - Western Triangle,39,7,27,0.213586365,0.965781824
HS00022,Highfield - Western Triangle,40,1,28,0.139295455,1.105077279
HS00022,Highfield - Western Triangle,41,0,28,0.07429091,1.179368188
HS00022,Highfield - Western Triangle,42,0,28,0.055718182,1.23508637
HS00022,Highfield - Western Triangle,43,0,28,0.009286364,1.244372734
HS00022,Highfield - Western Triangle,44,0,28,0.009286364,1.253659098
HS00022,Highfield - Western Triangle,45,0,28,0,1.253659098
HS00023,Highfield - Zororo,36,0,0,0.092863637,0.092863637
HS00023,Highfield - Zororo,37,0,0,0.130009092,0.222872729
HS00023,Highfield - Zororo,38,2,2,0.52932273,0.752195459
HS00023,Highfield - Zororo,39,0,2,0.213586365,0.965781824
HS00023,Highfield - Zororo,40,0,2,0.139295455,1.105077279
HS00023,Highfield - Zororo,41,0,2,0.07429091,1.179368188
HS00023,Highfield - Zororo,42,0,2,0.055718182,1.23508637
HS00023,Highfield - Zororo,43,0,2,0.009286364,1.244372734
HS00023,Highfield - Zororo,44,0,2,0.009286364,1.253659098
HS00023,Highfield - Zororo,45,0,2,0,1.253659098
HS00024,Highfield - Engineering,36,1,1,0.092863637,0.092863637
HS00024,Highfield - Engineering,37,1,2,0.130009092,0.222872729
HS00024,Highfield - Engineering,38,4,6,0.52932273,0.752195459
HS00024,Highfield - Engineering,39,2,8,0.213586365,0.965781824
HS00024,Highfield - Engineering,40,4,12,0.139295455,1.105077279
HS00024,Highfield - Engineering,41,1,13,0.07429091,1.179368188
HS00024,Highfield - Engineering,42,1,14,0.055718182,1.23508637
HS00024,Highfield - Engineering,43,0,14,0.009286364,1.244372734
HS00024,Highfield - Engineering,44,0,14,0.009286364,1.253659098
HS00024,Highfield - Engineering,45,0,14,0,1.253659098
HS00025,Highfield - Lusaka,36,0,0,0.092863637,0.092863637
HS00025,Highfield - Lusaka,37,1,1,0.130009092,0.222872729
HS00025,Highfield - Lusaka,38,2,3,0.52932273,0.752195459
HS00025,Highfield - Lusaka,39,3,6,0.213586365,0.965781824
HS00025,Highfield - Lusaka,40,2,8,0.139295455,1.105077279
HS00025,Highfield - Lusaka,41,1,9,0.07429091,1.179368188
HS00025,Highfield - Lusaka,42,1,10,0.055718182,1.23508637
HS00025,Highfield - Lusaka,43,0,10,0.009286364,1.244372734
HS00025,Highfield - Lusaka,44,0,10,0.009286364,1.253659098
HS00025,Highfield - Lusaka,45,0,10,0,1.253659098
HS00026,Highfield - Paradise,36,0,0,0.092863637,0.092863637
HS00026,Highfield - Paradise,37,0,0,0.130009092,0.222872729
HS00026,Highfield - Paradise,38,3,3,0.52932273,0.752195459
HS00026,Highfield - Paradise,39,0,3,0.213586365,0.965781824
HS00026,Highfield - Paradise,40,1,4,0.139295455,1.105077279
HS00026,Highfield - Paradise,41,0,4,0.07429091,1.179368188
HS00026,Highfield - Paradise,42,0,4,0.055718182,1.23508637
HS00026,Highfield - Paradise,43,0,4,0.009286364,1.244372734
HS00026,Highfield - Paradise,44,0,4,0.009286364,1.253659098
HS00026,Highfield - Paradise,45,0,4,0,1.253659098
HS00027,Highfield - Egypt,36,2,2,0.092863637,0.092863637
HS00027,Highfield - Egypt,37,1,3,0.130009092,0.222872729
HS00027,Highfield - Egypt,38,7,10,0.52932273,0.752195459
HS00027,Highfield - Egypt,39,3,13,0.213586365,0.965781824
HS00027,Highfield - Egypt,40,1,14,0.139295455,1.105077279
HS00027,Highfield - Egypt,41,1,15,0.07429091,1.179368188
HS00027,Highfield - Egypt,42,1,16,0.055718182,1.23508637
HS00027,Highfield - Egypt,43,1,17,0.009286364,1.244372734
HS00027,Highfield - Egypt,44,0,17,0.009286364,1.253659098
HS00027,Highfield - Egypt,45,0,17,0,1.253659098
HS00028,Highfield - Jerusalem,36,0,0,0.092863637,0.092863637
HS00028,Highfield - Jerusalem,37,1,1,0.130009092,0.222872729
HS00028,Highfield - Jerusalem,38,2,3,0.52932273,0.752195459
HS00028,Highfield - Jerusalem,39,0,3,0.213586365,0.965781824
HS00028,Highfield - Jerusalem,40,1,4,0.139295455,1.105077279
HS00028,Highfield - Jerusalem,41,0,4,0.07429091,1.179368188
HS00028,Highfield - Jerusalem,42,0,4,0.055718182,1.23508637
HS00028,Highfield - Jerusalem,43,0,4,0.009286364,1.244372734
HS00028,Highfield - Jerusalem,44,0,4,0.009286364,1.253659098
HS00028,Highfield - Jerusalem,45,0,4,0,1.253659098
HS00029,Highfield - New Canaan,36,2,2,0.092863637,0.092863637
HS00029,Highfield - New Canaan,37,1,3,0.130009092,0.222872729
HS00029,Highfield - New Canaan,38,4,7,0.52932273,0.752195459
HS00029,Highfield - New Canaan,39,3,10,0.213586365,0.965781824
HS00029,Highfield - New Canaan,40,3,13,0.139295455,1.105077279
HS00029,Highfield - New Canaan,41,1,14,0.07429091,1.179368188
HS00029,Highfield - New Canaan,42,0,14,0.055718182,1.23508637
HS00029,Highfield - New Canaan,43,0,14,0.009286364,1.244372734
HS00029,Highfield - New Canaan,44,0,14,0.009286364,1.253659098
HS00029,Highfield - New Canaan,45,0,14,0,1.253659098
HS00031,Highfield - Machipisa Shopping Centre,36,0,0,0.092863637,0.092863637
HS00031,Highfield - Machipisa Shopping Centre,37,0,0,0.130009092,0.222872729
HS00031,Highfield - Machipisa Shopping Centre,38,4,4,0.52932273,0.752195459
HS00031,Highfield - Machipisa Shopping Centre,39,0,4,0.213586365,0.965781824
HS00031,Highfield - Machipisa Shopping Centre,40,0,4,0.139295455,1.105077279
HS00031,Highfield - Machipisa Shopping Centre,41,0,4,0.07429091,1.179368188
HS00031,Highfield - Machipisa Shopping Centre,42,0,4,0.055718182,1.23508637
HS00031,Highfield - Machipisa Shopping Centre,43,0,4,0.009286364,1.244372734
HS00031,Highfield - Machipisa Shopping Centre,44,0,4,0.009286364,1.253659098
HS00031,Highfield - Machipisa Shopping Centre,45,0,4,0,1.253659098
HS00032,Highfield - Old Canaan,36,0,0,0.092863637,0.092863637
HS00032,Highfield - Old Canaan,37,2,2,0.130009092,0.222872729
HS00032,Highfield - Old Canaan,38,1,3,0.52932273,0.752195459
HS00032,Highfield - Old Canaan,39,0,3,0.213586365,0.965781824
HS00032,Highfield - Old Canaan,40,0,3,0.139295455,1.105077279
HS00032,Highfield - Old Canaan,41,0,3,0.07429091,1.179368188
HS00032,Highfield - Old Canaan,42,1,4,0.055718182,1.23508637
HS00032,Highfield - Old Canaan,43,0,4,0.009286364,1.244372734
HS00032,Highfield - Old Canaan,44,1,5,0.009286364,1.253659098
HS00032,Highfield - Old Canaan,45,0,5,0,1.253659098
HS00034,Kambuzuma - Rugare,36,0,0,0.076804167,0.076804167
HS00034,Kambuzuma - Rugare,37,0,0,0.30721667,0.384020837
HS00034,Kambuzuma - Rugare,38,4,4,0.537629172,0.92165001
HS00034,Kambuzuma - Rugare,39,4,8,0.537629172,1.459279182
HS00034,Kambuzuma - Rugare,40,1,9,0.038402084,1.497681266
HS00034,Kambuzuma - Rugare,41,0,9,0.076804167,1.574485433
HS00034,Kambuzuma - Rugare,42,0,9,0.115206251,1.689691684
HS00034,Kambuzuma - Rugare,43,0,9,0,1.689691684
HS00034,Kambuzuma - Rugare,44,0,9,0.153608335,1.843300019
HS00034,Kambuzuma - Rugare,45,0,9,0.038402084,1.881702103
HS00035,Kambuzuma - Westwood,36,0,0,0.076804167,0.076804167
HS00035,Kambuzuma - Westwood,37,0,0,0.30721667,0.384020837
HS00035,Kambuzuma - Westwood,38,1,1,0.537629172,0.92165001
HS00035,Kambuzuma - Westwood,39,0,1,0.537629172,1.459279182
HS00035,Kambuzuma - Westwood,40,0,1,0.038402084,1.497681266
HS00035,Kambuzuma - Westwood,41,0,1,0.076804167,1.574485433
HS00035,Kambuzuma - Westwood,42,0,1,0.115206251,1.689691684
HS00035,Kambuzuma - Westwood,43,0,1,0,1.689691684
HS00035,Kambuzuma - Westwood,44,0,1,0.153608335,1.843300019
HS00035,Kambuzuma - Westwood,45,0,1,0.038402084,1.881702103
HS00036,Kambuzuma - 5,36,0,0,0.076804167,0.076804167
HS00036,Kambuzuma - 5,37,1,1,0.30721667,0.384020837
HS00036,Kambuzuma - 5,38,2,3,0.537629172,0.92165001
HS00036,Kambuzuma - 5,39,0,3,0.537629172,1.459279182
HS00036,Kambuzuma - 5,40,0,3,0.038402084,1.497681266
HS00036,Kambuzuma - 5,41,0,3,0.076804167,1.574485433
HS00036,Kambuzuma - 5,42,0,3,0.115206251,1.689691684
HS00036,Kambuzuma - 5,43,0,3,0,1.689691684
HS00036,Kambuzuma - 5,44,0,3,0.153608335,1.843300019
HS00036,Kambuzuma - 5,45,0,3,0.038402084,1.881702103
HS00037,Kambuzuma - 6,36,0,0,0.076804167,0.076804167
HS00037,Kambuzuma - 6,37,5,5,0.30721667,0.384020837
HS00037,Kambuzuma - 6,38,1,6,0.537629172,0.92165001
HS00037,Kambuzuma - 6,39,3,9,0.537629172,1.459279182
HS00037,Kambuzuma - 6,40,0,9,0.038402084,1.497681266
HS00037,Kambuzuma - 6,41,0,9,0.076804167,1.574485433
HS00037,Kambuzuma - 6,42,0,9,0.115206251,1.689691684
HS00037,Kambuzuma - 6,43,0,9,0,1.689691684
HS00037,Kambuzuma - 6,44,2,11,0.153608335,1.843300019
HS00037,Kambuzuma - 6,45,1,12,0.038402084,1.881702103
HS00038,Kambuzuma - 4,36,0,0,0.076804167,0.076804167
HS00038,Kambuzuma - 4,37,0,0,0.30721667,0.384020837
HS00038,Kambuzuma - 4,38,3,3,0.537629172,0.92165001
HS00038,Kambuzuma - 4,39,0,3,0.537629172,1.459279182
HS00038,Kambuzuma - 4,40,0,3,0.038402084,1.497681266
HS00038,Kambuzuma - 4,41,0,3,0.076804167,1.574485433
HS00038,Kambuzuma - 4,42,0,3,0.115206251,1.689691684
HS00038,Kambuzuma - 4,43,0,3,0,1.689691684
HS00038,Kambuzuma - 4,44,0,3,0.153608335,1.843300019
HS00038,Kambuzuma - 4,45,0,3,0.038402084,1.881702103
HS00039,Kambuzuma - 3,36,0,0,0.076804167,0.076804167
HS00039,Kambuzuma - 3,37,0,0,0.30721667,0.384020837
HS00039,Kambuzuma - 3,38,0,0,0.537629172,0.92165001
HS00039,Kambuzuma - 3,39,1,1,0.537629172,1.459279182
HS00039,Kambuzuma - 3,40,0,1,0.038402084,1.497681266
HS00039,Kambuzuma - 3,41,2,3,0.076804167,1.574485433
HS00039,Kambuzuma - 3,42,0,3,0.115206251,1.689691684
HS00039,Kambuzuma - 3,43,0,3,0,1.689691684
HS00039,Kambuzuma - 3,44,0,3,0.153608335,1.843300019
HS00039,Kambuzuma - 3,45,0,3,0.038402084,1.881702103
HS00041,Kambuzuma - 2,36,0,0,0.076804167,0.076804167
HS00041,Kambuzuma - 2,37,1,1,0.30721667,0.384020837
HS00041,Kambuzuma - 2,38,2,3,0.537629172,0.92165001
HS00041,Kambuzuma - 2,39,3,6,0.537629172,1.459279182
HS00041,Kambuzuma - 2,40,0,6,0.038402084,1.497681266
HS00041,Kambuzuma - 2,41,0,6,0.076804167,1.574485433
HS00041,Kambuzuma - 2,42,1,7,0.115206251,1.689691684
HS00041,Kambuzuma - 2,43,0,7,0,1.689691684
HS00041,Kambuzuma - 2,44,1,8,0.153608335,1.843300019
HS00041,Kambuzuma - 2,45,0,8,0.038402084,1.881702103
HS00042,Kuwadzana - Ext. (phase 4),36,0,0,0.077192848,0.077192848
HS00042,Kuwadzana - Ext. (phase 4),37,6,6,0.132330596,0.209523444
HS00042,Kuwadzana - Ext. (phase 4),38,13,19,0.34185404,0.551377484
HS00042,Kuwadzana - Ext. (phase 4),39,5,24,0.187468344,0.738845828
HS00042,Kuwadzana - Ext. (phase 4),40,4,28,0.066165298,0.805011126
HS00042,Kuwadzana - Ext. (phase 4),41,4,32,0.082706623,0.887717749
HS00042,Kuwadzana - Ext. (phase 4),42,3,35,0.033082649,0.920800398
HS00042,Kuwadzana - Ext. (phase 4),43,0,35,0.027568874,0.948369272
HS00042,Kuwadzana - Ext. (phase 4),44,0,35,0.005513775,0.953883047
HS00042,Kuwadzana - Ext. (phase 4),45,0,35,0,0.953883047
HS00043,Kuwadzana - 7,36,0,0,0.077192848,0.077192848
HS00043,Kuwadzana - 7,37,2,2,0.132330596,0.209523444
HS00043,Kuwadzana - 7,38,2,4,0.34185404,0.551377484
HS00043,Kuwadzana - 7,39,0,4,0.187468344,0.738845828
HS00043,Kuwadzana - 7,40,0,4,0.066165298,0.805011126
HS00043,Kuwadzana - 7,41,1,5,0.082706623,0.887717749
HS00043,Kuwadzana - 7,42,0,5,0.033082649,0.920800398
HS00043,Kuwadzana - 7,43,1,6,0.027568874,0.948369272
HS00043,Kuwadzana - 7,44,0,6,0.005513775,0.953883047
HS00043,Kuwadzana - 7,45,0,6,0,0.953883047
HS00044,Kuwadzana - 5,36,1,1,0.077192848,0.077192848
HS00044,Kuwadzana - 5,37,5,6,0.132330596,0.209523444
HS00044,Kuwadzana - 5,38,3,9,0.34185404,0.551377484
HS00044,Kuwadzana - 5,39,5,14,0.187468344,0.738845828
HS00044,Kuwadzana - 5,40,0,14,0.066165298,0.805011126
HS00044,Kuwadzana - 5,41,1,15,0.082706623,0.887717749
HS00044,Kuwadzana - 5,42,0,15,0.033082649,0.920800398
HS00044,Kuwadzana - 5,43,1,16,0.027568874,0.948369272
HS00044,Kuwadzana - 5,44,0,16,0.005513775,0.953883047
HS00044,Kuwadzana - 5,45,0,16,0,0.953883047
HS00045,Kuwadzana - 6,36,1,1,0.077192848,0.077192848
HS00045,Kuwadzana - 6,37,1,2,0.132330596,0.209523444
HS00045,Kuwadzana - 6,38,2,4,0.34185404,0.551377484
HS00045,Kuwadzana - 6,39,1,5,0.187468344,0.738845828
HS00045,Kuwadzana - 6,40,0,5,0.066165298,0.805011126
