PCODE,SUBURB,WEEK,CASES,CUMU_CASES,IR_1000,CumuIR_1000
HS00064,Lochinvar,36,0,0,0,0
HS00064,Lochinvar,37,2,2,0,0
HS00064,Lochinvar,38,1,3,0,0
HS00065,Mufakose - Mufakose,36,7,7,0.192125358,0.192125358
HS00065,Mufakose - Mufakose,37,12,19,0.192125358,0.384250715
HS00065,Mufakose - Mufakose,38,15,34,0.27217759,0.656428305
HS00066,Avenues,36,0,0,0,0
HS00066,Avenues,37,5,5,0.076180177,0.076180177
HS00066,Avenues,38,6,11,0.045708106,0.121888284
HS00067,City Centre,36,0,0,0,0
HS00067,City Centre,37,1,1,0.015236035,0.015236035
HS00067,City Centre,38,0,1,0.045708106,0.060944142
HS00076,Arcadia,36,0,0,0,0
HS00076,Arcadia,37,0,0,0,0
HS00076,Arcadia,38,1,1,0,0
HS00077,Arlington Estate,36,0,0,0,0
HS00077,Arlington Estate,37,0,0,0,0
HS00077,Arlington Estate,38,1,1,0,0
HS00078,Ashdown Park,36,2,2,0,0
HS00078,Ashdown Park,37,0,2,0,0
HS00078,Ashdown Park,38,0,2,0,0
HS00079,Aspindale Park - Residential,36,1,1,0,0
HS00079,Aspindale Park - Residential,37,0,1,0,0
HS00079,Aspindale Park - Residential,38,3,4,0,0
HS00080,Avondale - Milton Park,36,0,0,0.030231901,0.030231901
HS00080,Avondale - Milton Park,37,1,1,0,0.030231901
HS00080,Avondale - Milton Park,38,1,2,0.060463801,0.090695702
HS00081,Avondale - Avondale,36,0,0,0.030231901,0.030231901
HS00081,Avondale - Avondale,37,0,0,0,0.030231901
HS00081,Avondale - Avondale,38,1,1,0.060463801,0.090695702
HS00083,Avondale - Kensington,36,0,0,0.030231901,0.030231901
HS00083,Avondale - Kensington,37,0,0,0,0.030231901
HS00083,Avondale - Kensington,38,1,1,0.060463801,0.090695702
HS00085,Belvedere - Belvedere South,36,0,0,0.121191672,0.121191672
HS00085,Belvedere - Belvedere South,37,1,1,0.121191672,0.242383344
HS00085,Belvedere - Belvedere South,38,0,1,0.121191672,0.363575017
HS00087,Belvedere - North,36,1,1,0.121191672,0.121191672
HS00087,Belvedere - North,37,0,1,0.121191672,0.242383344
HS00087,Belvedere - North,38,0,1,0.121191672,0.363575017
HS00090,Bluff Hill,36,2,2,0,0
HS00090,Bluff Hill,37,1,3,0,0
HS00090,Bluff Hill,38,0,3,0,0
HS00093,Borrowdale,36,0,0,0,0
HS00093,Borrowdale,37,1,1,0.135406902,0.135406902
HS00093,Borrowdale,38,4,5,0.216651043,0.352057945
HS00101,Borrowdale - Brook,36,0,0,0,0
HS00101,Borrowdale - Brook,37,1,1,0.135406902,0.135406902
HS00101,Borrowdale - Brook,38,1,2,0.216651043,0.352057945
HS00103,Braeside,36,1,1,0,0
HS00103,Braeside,37,0,1,0,0
HS00103,Braeside,38,3,4,0,0
HS00104,Caledonia,36,5,5,0,0
HS00104,Caledonia,37,0,5,0,0
HS00104,Caledonia,38,12,17,0,0
HS00105,Chadcombe,36,0,0,0,0
HS00105,Chadcombe,37,2,2,0,0
HS00105,Chadcombe,38,0,2,0,0
HS00106,Chikurubi,36,1,1,0,0
HS00106,Chikurubi,37,0,1,0,0
HS00106,Chikurubi,38,2,3,0,0
HS00109,Cranborne Park,36,2,2,0,0
HS00109,Cranborne Park,37,1,3,0,0
HS00109,Cranborne Park,38,4,7,0,0
HS00114,Dzivaresekwa - 4,36,0,0,0.063586402,0.063586402
HS00114,Dzivaresekwa - 4,37,0,0,0.101738243,0.165324644
HS00114,Dzivaresekwa - 4,38,2,2,0.178041925,0.343366569
HS00115,Dzivaresekwa - 3,36,2,2,0.063586402,0.063586402
HS00115,Dzivaresekwa - 3,37,1,3,0.101738243,0.165324644
HS00115,Dzivaresekwa - 3,38,0,3,0.178041925,0.343366569
HS00116,Dzivaresekwa - 1,36,0,0,0.063586402,0.063586402
HS00116,Dzivaresekwa - 1,37,0,0,0.101738243,0.165324644
HS00116,Dzivaresekwa - 1,38,1,1,0.178041925,0.343366569
HS00117,Dzivaresekwa - 2,36,0,0,0.063586402,0.063586402
HS00117,Dzivaresekwa - 2,37,2,2,0.101738243,0.165324644
HS00117,Dzivaresekwa - 2,38,6,8,0.178041925,0.343366569
HS00118,Dzivaresekwa Ext.,36,1,1,0,0
HS00118,Dzivaresekwa Ext.,37,3,4,0,0
HS00118,Dzivaresekwa Ext.,38,6,10,0,0
HS00119,Eastlea,36,1,1,0,0
HS00119,Eastlea,37,2,3,0,0
HS00119,Eastlea,38,1,4,0,0
HS00121,Eyecourt,36,0,0,0,0
HS00121,Eyecourt,37,1,1,0,0
HS00121,Eyecourt,38,1,2,0,0
HS00122,Glaudina,36,0,0,0,0
HS00122,Glaudina,37,0,0,0,0
HS00122,Glaudina,38,2,2,0,0
HS00123,Glen Lorne,36,0,0,0,0
HS00123,Glen Lorne,37,1,1,0,0
HS00123,Glen Lorne,38,0,1,0,0
HS00127,Good Hope,36,0,0,0,0
HS00127,Good Hope,37,0,0,0,0
HS00127,Good Hope,38,2,2,0,0
HS00128,Graniteside,36,0,0,0,0
HS00128,Graniteside,37,0,0,0,0
HS00128,Graniteside,38,1,1,0,0
HS00135,Greendale - Rhodesville,36,0,0,0.018489389,0.018489389
HS00135,Greendale - Rhodesville,37,1,1,0,0.018489389
HS00135,Greendale - Rhodesville,38,0,1,0.092446944,0.110936332
HS00136,Gunhill,36,0,0,0,0
HS00136,Gunhill,37,1,1,0,0
HS00136,Gunhill,38,0,1,0,0
HS00137,Hatcliffe - Consortium,36,0,0,0,0
HS00137,Hatcliffe - Consortium,37,0,0,0.097914981,0.097914981
HS00137,Hatcliffe - Consortium,38,1,1,0.137080974,0.234995955
HS00138,Hatcliffe - 1,36,0,0,0,0
HS00138,Hatcliffe - 1,37,3,3,0.097914981,0.097914981
HS00138,Hatcliffe - 1,38,3,6,0.137080974,0.234995955
HS00139,Hatcliffe - 2 (Ext.),36,0,0,0,0
HS00139,Hatcliffe - 2 (Ext.),37,2,2,0.097914981,0.097914981
HS00139,Hatcliffe - 2 (Ext.),38,3,5,0.137080974,0.234995955
HS00140,Hatfield,36,4,4,0.079617267,0.079617267
HS00140,Hatfield,37,1,5,0.019904317,0.099521584
HS00140,Hatfield,38,12,17,0.298564752,0.398086336
HS00142,Highlands,36,0,0,0.042721741,0.042721741
HS00142,Highlands,37,1,1,0.042721741,0.085443482
HS00142,Highlands,38,2,3,0.170886963,0.256330445
HS00143,Hillside,36,0,0,0,0
HS00143,Hillside,37,5,5,0,0
HS00143,Hillside,38,0,5,0,0
HS00144,Hopely,36,10,10,0,0
HS00144,Hopely,37,13,23,0,0
HS00144,Hopely,38,18,41,0,0
HS00147,Mabelreign - Sunridge,36,0,0,0.076223991,0.076223991
HS00147,Mabelreign - Sunridge,37,1,1,0.038111995,0.114335986
HS00147,Mabelreign - Sunridge,38,0,1,0.152447982,0.266783968
HS00150,Mabelreign,36,0,0,0.076223991,0.076223991
HS00150,Mabelreign,37,2,2,0.038111995,0.114335986
HS00150,Mabelreign,38,7,9,0.152447982,0.266783968
HS00152,Mabelreign - Strathaven,36,1,1,0.076223991,0.076223991
HS00152,Mabelreign - Strathaven,37,0,1,0.038111995,0.114335986
HS00152,Mabelreign - Strathaven,38,0,1,0.152447982,0.266783968
HS00157,Mabvuku - New Mabvuku,36,1,1,0.080406699,0.080406699
HS00157,Mabvuku - New Mabvuku,37,0,1,0.04020335,0.120610049
HS00157,Mabvuku - New Mabvuku,38,2,3,0.281423447,0.402033496
HS00158,Mabvuku - Old Mabvuku,36,0,0,0.080406699,0.080406699
HS00158,Mabvuku - Old Mabvuku,37,0,0,0.04020335,0.120610049
HS00158,Mabvuku - Old Mabvuku,38,1,1,0.281423447,0.402033496
HS00159,Mabvuku,36,3,3,0.080406699,0.080406699
HS00159,Mabvuku,37,1,4,0.04020335,0.120610049
HS00159,Mabvuku,38,4,8,0.281423447,0.402033496
HS00160,Mandara,36,0,0,0,0
HS00160,Mandara,37,0,0,0,0
HS00160,Mandara,38,2,2,0,0
HS00162,Marlborough - Avonlea,36,0,0,0.015890399,0.015890399
HS00162,Marlborough - Avonlea,37,0,0,0.031780798,0.047671197
HS00162,Marlborough - Avonlea,38,1,1,0.190684787,0.238355984
HS00168,Marlborough - Marlborough,36,1,1,0.015890399,0.015890399
HS00168,Marlborough - Marlborough,37,2,3,0.031780798,0.047671197
HS00168,Marlborough - Marlborough,38,11,14,0.190684787,0.238355984
HS00170,Mbare - Ardbennie,36,1,1,0.330580165,0.330580165
HS00170,Mbare - Ardbennie,37,1,2,0.661160331,0.991740496
HS00170,Mbare - Ardbennie,38,8,10,1.564746116,2.556486612
HS00172,Mount Pleasant,36,1,1,0.033619998,0.033619998
HS00172,Mount Pleasant,37,0,1,0,0.033619998
HS00172,Mount Pleasant,38,3,4,0.134479991,0.168099989
HS00173,Mount Pleasant - Vainona,36,0,0,0.033619998,0.033619998
HS00173,Mount Pleasant - Vainona,37,1,1,0,0.033619998
HS00173,Mount Pleasant - Vainona,38,1,2,0.134479991,0.168099989
HS00178,Msasa - Msasa Park,36,1,1,0,0
HS00178,Msasa - Msasa Park,37,1,2,0,0
HS00178,Msasa - Msasa Park,38,5,7,0,0
HS00184,Queensdale,36,1,1,0,0
HS00184,Queensdale,37,1,2,0,0
HS00184,Queensdale,38,3,5,0,0
HS00185,Rock View,36,1,1,0,0
HS00185,Rock View,37,0,1,0,0
HS00185,Rock View,38,0,1,0,0
HS00186,St.Martins,36,0,0,0,0
HS00186,St.Martins,37,0,0,0,0
HS00186,St.Martins,38,2,2,0,0
HS00188,Sunningdale,36,1,1,0.040285427,0.040285427
HS00188,Sunningdale,37,5,6,0.201427135,0.241712562
HS00188,Sunningdale,38,7,13,0.281997989,0.523710551
HS00190,Tafara - New Tafara,36,0,0,0,0
HS00190,Tafara - New Tafara,37,1,1,0,0
HS00190,Tafara - New Tafara,38,7,8,0.110329847,0.110329847
HS00191,Tafara - Old Tafara,36,0,0,0,0
HS00191,Tafara - Old Tafara,37,0,0,0,0
HS00191,Tafara - Old Tafara,38,2,2,0.110329847,0.110329847
HS00193,Tynwald,36,0,0,0,0
HS00193,Tynwald,37,5,5,0,0
HS00193,Tynwald,38,8,13,0,0
HS00194,Tynwald - South,36,2,2,0,0
HS00194,Tynwald - South,37,2,4,0,0
HS00194,Tynwald - South,38,3,7,0,0
HS00195,Tynwald - North,36,0,0,0,0
HS00195,Tynwald - North,37,1,1,0,0
HS00195,Tynwald - North,38,2,3,0,0
HS00198,Waterfalls - Prospect,36,0,0,0.305454936,0.305454936
HS00198,Waterfalls - Prospect,37,0,0,0.388760827,0.694215763
HS00198,Waterfalls - Prospect,38,2,2,0.8191746,1.513390363
HS00199,Waterfalls - Park Town,36,0,0,0.305454936,0.305454936
HS00199,Waterfalls - Park Town,37,1,1,0.388760827,0.694215763
HS00199,Waterfalls - Park Town,38,4,5,0.8191746,1.513390363
HS00200,Waterfalls - Houghton Park,36,1,1,0.305454936,0.305454936
HS00200,Waterfalls - Houghton Park,37,1,2,0.388760827,0.694215763
HS00200,Waterfalls - Houghton Park,38,3,5,0.8191746,1.513390363
HS00201,Waterfalls - Retreat,36,1,1,0.305454936,0.305454936
HS00201,Waterfalls - Retreat,37,6,7,0.388760827,0.694215763
HS00201,Waterfalls - Retreat,38,7,14,0.8191746,1.513390363
HS00203,Waterfalls - Mainway Meadows,36,3,3,0.305454936,0.305454936
HS00203,Waterfalls - Mainway Meadows,37,1,4,0.388760827,0.694215763
HS00203,Waterfalls - Mainway Meadows,38,11,15,0.8191746,1.513390363
HS00205,Westgate,36,0,0,0,0
HS00205,Westgate,37,1,1,0,0
HS00205,Westgate,38,3,4,0,0
HS00206,Westlea,36,2,2,0,0
HS00206,Westlea,37,3,5,0,0
HS00206,Westlea,38,4,9,0,0
HS00207,Southlea Park,36,5,5,0,0
HS00207,Southlea Park,37,6,11,0,0
HS00207,Southlea Park,38,20,31,0,0
HS00211,Southlands,36,5,5,0,0
HS00211,Southlands,37,3,8,0,0
HS00211,Southlands,38,7,15,0,0
HS00212,Waterfalls - Uplands,36,0,0,0.305454936,0.305454936
HS00212,Waterfalls - Uplands,37,0,0,0.388760827,0.694215763
HS00212,Waterfalls - Uplands,38,2,2,0.8191746,1.513390363
HS00215,Mbare - Magaba,36,1,1,0.330580165,0.330580165
HS00215,Mbare - Magaba,37,3,4,0.661160331,0.991740496
HS00215,Mbare - Magaba,38,19,23,1.564746116,2.556486612
HS00216,Mbare - Shawasha,36,1,1,0.330580165,0.330580165
HS00216,Mbare - Shawasha,37,0,1,0.661160331,0.991740496
HS00216,Mbare - Shawasha,38,4,5,1.564746116,2.556486612
HS00217,Mbare - State Infrastructure,36,1,1,0.330580165,0.330580165
HS00217,Mbare - State Infrastructure,37,0,1,0.661160331,0.991740496
HS00217,Mbare - State Infrastructure,38,2,3,1.564746116,2.556486612
HS00219,Mbare - Annex,36,0,0,0.330580165,0.330580165
HS00219,Mbare - Annex,37,0,0,0.661160331,0.991740496
HS00219,Mbare - Annex,38,1,1,1.564746116,2.556486612
HS00220,Mbare - Tagarika,36,3,3,0.330580165,0.330580165
HS00220,Mbare - Tagarika,37,1,4,0.661160331,0.991740496
HS00220,Mbare - Tagarika,38,6,10,1.564746116,2.556486612
HS00221,Mbare - Matapi,36,4,4,0.330580165,0.330580165
HS00221,Mbare - Matapi,37,3,7,0.661160331,0.991740496
HS00221,Mbare - Matapi,38,6,13,1.564746116,2.556486612
HS00222,Mbare - Mbare Flats,36,0,0,0.330580165,0.330580165
HS00222,Mbare - Mbare Flats,37,0,0,0.661160331,0.991740496
HS00222,Mbare - Mbare Flats,38,6,6,1.564746116,2.556486612
HS00225,Mbare - National,36,15,15,0.330580165,0.330580165
HS00225,Mbare - National,37,43,58,0.661160331,0.991740496
HS00225,Mbare - National,38,74,132,1.564746116,2.556486612
HS00228,Mbare - Matererini,36,2,2,0.330580165,0.330580165
HS00228,Mbare - Matererini,37,3,5,0.661160331,0.991740496
HS00228,Mbare - Matererini,38,4,9,1.564746116,2.556486612
HS00230,Mbare - Koefman,36,0,0,0.330580165,0.330580165
HS00230,Mbare - Koefman,37,1,1,0.661160331,0.991740496
HS00230,Mbare - Koefman,38,0,1,1.564746116,2.556486612
HS00232,Mbare - New Lines,36,2,2,0.330580165,0.330580165
HS00232,Mbare - New Lines,37,2,4,0.661160331,0.991740496
HS00232,Mbare - New Lines,38,2,6,1.564746116,2.556486612
HS00233,Mbare - Jo'burg lines,36,0,0,0.330580165,0.330580165
HS00233,Mbare - Jo'burg lines,37,1,1,0.661160331,0.991740496
HS00233,Mbare - Jo'burg lines,38,8,9,1.564746116,2.556486612
HS00235,Epworth - Muguta,36,1,1,0,0
HS00235,Epworth - Muguta,37,3,4,0,0
HS00235,Epworth - Muguta,38,2,6,0,0
HS00236,Epworth - Makomo,36,0,0,0,0
HS00236,Epworth - Makomo,37,1,1,0,0
HS00236,Epworth - Makomo,38,0,1,0,0
HS00238,Epworth - Zinyengere Extension,36,0,0,0,0
HS00238,Epworth - Zinyengere Extension,37,0,0,0,0
HS00238,Epworth - Zinyengere Extension,38,3,3,0,0
HS00239,Epworth - Glenwood,36,0,0,0,0
HS00239,Epworth - Glenwood,37,0,0,0,0
HS00239,Epworth - Glenwood,38,1,1,0,0
HS00241,Epworth - Chinamano,36,0,0,0,0
HS00241,Epworth - Chinamano,37,0,0,0,0
HS00241,Epworth - Chinamano,38,1,1,0,0
HS00242,Epworth - Chinamano Extension,36,0,0,0,0
HS00242,Epworth - Chinamano Extension,37,1,1,0,0
HS00242,Epworth - Chinamano Extension,38,0,1,0,0
HS00243,Epworth - Overspill,36,0,0,0,0
HS00243,Epworth - Overspill,37,1,1,0,0
HS00243,Epworth - Overspill,38,9,10,0,0
HS00244,Epworth - Nyikavanhu,36,0,0,0,0
HS00244,Epworth - Nyikavanhu,37,1,1,0,0
HS00244,Epworth - Nyikavanhu,38,0,1,0,0
HS00246,Epworth - Jacha,36,0,0,0,0
HS00246,Epworth - Jacha,37,1,1,0,0
HS00246,Epworth - Jacha,38,0,1,0,0
HS00247,Epworth - Muguta Extension,36,0,0,0,0
HS00247,Epworth - Muguta Extension,37,0,0,0,0
HS00247,Epworth - Muguta Extension,38,1,1,0,0
HS00248,Chitungwiza - Manyame Park,36,0,0,0,0
HS00248,Chitungwiza - Manyame Park,37,1,1,0,0
HS00248,Chitungwiza - Manyame Park,38,1,2,0,0
HS00249,Chitungwiza - Old St Marys,36,0,0,0,0
HS00249,Chitungwiza - Old St Marys,37,0,0,0,0
HS00249,Chitungwiza - Old St Marys,38,1,1,0,0
HS00250,Chitungwiza - Zengeza 1,36,0,0,0,0
HS00250,Chitungwiza - Zengeza 1,37,0,0,0,0
HS00250,Chitungwiza - Zengeza 1,38,1,1,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,36,0,0,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,37,0,0,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,38,1,1,0,0
HS00301,Chitungwiza - Unit L and M,36,3,3,0,0
HS00301,Chitungwiza - Unit L and M,37,1,4,0,0
HS00301,Chitungwiza - Unit L and M,38,1,5,0,0
HS00303,Chitungwiza - Unit J,36,0,0,0,0
HS00303,Chitungwiza - Unit J,37,0,0,0,0
HS00303,Chitungwiza - Unit J,38,1,1,0,0
HS00307,Chitungwiza - Unit O,36,2,2,0,0
HS00307,Chitungwiza - Unit O,37,0,2,0,0
HS00307,Chitungwiza - Unit O,38,2,4,0,0
HS00308,Chitungwiza - Unit M,36,0,0,0,0
